"","Species","Body_length","Proboscis_length","Head_diameter"
"1622","1632.1",4.022,1.2155,1.289
"1623","1632.1",4.022,1.2155,1.289
"1624","1632.1",4.022,1.2155,1.289
"1625","1632.1",4.022,1.2155,1.289
"1626","1632.1",4.022,1.2155,1.289
"1627","1632.1",4.022,1.2155,1.289
"1628","1632.1",4.022,1.2155,1.289
"1629","1632.1",4.022,1.2155,1.289
"1630","1632.1",4.022,1.2155,1.289
"1631","1632.1",4.022,1.2155,1.289
"1632","1632.1",4.022,1.2155,1.289
"1633","1632.1",4.022,1.2155,1.289
"1634","1632.1",4.022,1.2155,1.289
"1635","1632.1",4.022,1.2155,1.289
"1636","1632.1",4.022,1.2155,1.289
"1637","1632.1",9.85,0,2.29
"1638","1632.1",8.03,1.34,2.11
"1639","1632.1",7.29,1.76,1.96
"1640","1632.1",7.259782609,1.35047619,2.069782609
"1641","1632.1",7.259782609,1.35047619,2.069782609
"1642","1632.1",7.259782609,1.35047619,2.069782609
"1643","1632.1",7.259782609,1.35047619,2.069782609
"1644","1632.1",7.259782609,1.35047619,2.069782609
"1645","1632.1",7.259782609,1.35047619,2.069782609
"1646","1632.1",7.259782609,1.35047619,2.069782609
"1647","1632.1",7.259782609,1.35047619,2.069782609
"1648","1632.1",7.259782609,1.35047619,2.069782609
"1649","1632.1",7.259782609,1.35047619,2.069782609
"1650","1632.1",7.259782609,1.35047619,2.069782609
"1651","1632.1",7.259782609,1.35047619,2.069782609
"1652","1632.1",7.259782609,1.35047619,2.069782609
"1653","1632.1",7.259782609,1.35047619,2.069782609
"1654","1632.1",7.259782609,1.35047619,2.069782609
"1655","1632.1",7.259782609,1.35047619,2.069782609
"1656","1632.1",7.259782609,1.35047619,2.069782609
"1657","1632.1",7.259782609,1.35047619,2.069782609
"1658","1632.1",7.259782609,1.35047619,2.069782609
"1659","1632.1",7.259782609,1.35047619,2.069782609
"1660","1632.1",7.259782609,1.35047619,2.069782609
"1661","1632.1",7.259782609,1.35047619,2.069782609
"1662","1632.1",7.259782609,1.35047619,2.069782609
"1663","1632.1",7.259782609,1.35047619,2.069782609
"1664","1632.1",7.259782609,1.35047619,2.069782609
"1665","1632.1",10.99,2.02,3.6
"1666","1632.1",9.858421053,0,2.595789474
"1667","1632.1",9.858421053,0,2.595789474
"1668","1632.1",9.858421053,0,2.595789474
"1669","1632.1",9.858421053,0,2.595789474
"1670","1632.1",9.858421053,0,2.595789474
"1671","1632.1",9.858421053,0,2.595789474
"1672","1632.1",9.858421053,0,2.595789474
"1673","1632.1",9.858421053,0,2.595789474
"1674","1632.1",4.684545455,0.898,1.192727273
"1675","1632.1",4.684545455,0.898,1.192727273
"1676","1632.1",4.684545455,0.898,1.192727273
"1677","1632.1",4.684545455,0.898,1.192727273
"1678","1632.1",4.684545455,0.898,1.192727273
"1679","1632.1",4.684545455,0.898,1.192727273
"1680","1632.1",4.684545455,0.898,1.192727273
"1681","1632.1",4.684545455,0.898,1.192727273
"1682","1632.1",4.684545455,0.898,1.192727273
"1683","1632.1",4.684545455,0.898,1.192727273
"1684","1632.1",4.684545455,0.898,1.192727273
"1685","1632.1",4.684545455,0.898,1.192727273
"1686","1632.1",4.684545455,0.898,1.192727273
"1687","1632.1",4.684545455,0.898,1.192727273
"1688","1632.1",4.684545455,0.898,1.192727273
"1689","1632.1",4.684545455,0.898,1.192727273
"1690","1632.1",4.684545455,0.898,1.192727273
"1691","1632.1",4.684545455,0.898,1.192727273
"1692","1632.1",4.684545455,0.898,1.192727273
"1693","1632.1",4.684545455,0.898,1.192727273
"1694","1632.1",4.684545455,0.898,1.192727273
"1695","1632.1",4.684545455,0.898,1.192727273
"1696","1632.1",4.684545455,0.898,1.192727273
"1697","1632.1",4.684545455,0.898,1.192727273
"1698","1632.1",4.684545455,0.898,1.192727273
"1699","1632.1",4.684545455,0.898,1.192727273
"1700","1632.1",4.684545455,0.898,1.192727273
"1701","1632.1",4.684545455,0.898,1.192727273
"1702","1632.1",4.684545455,0.898,1.192727273
"1703","1632.1",4.684545455,0.898,1.192727273
"1704","1632.1",4.684545455,0.898,1.192727273
"1705","1632.1",4.684545455,0.898,1.192727273
"1706","1632.1",4.684545455,0.898,1.192727273
"1707","1632.1",4.684545455,0.898,1.192727273
"1708","1632.1",4.684545455,0.898,1.192727273
"1709","1632.1",4.684545455,0.898,1.192727273
"1710","1632.1",4.684545455,0.898,1.192727273
"1711","1632.1",4.684545455,0.898,1.192727273
"1712","1632.1",4.684545455,0.898,1.192727273
"1713","1632.1",4.684545455,0.898,1.192727273
"1714","1632.1",4.684545455,0.898,1.192727273
"1715","1632.1",4.684545455,0.898,1.192727273
"1716","1632.1",4.684545455,0.898,1.192727273
"1717","1632.1",4.684545455,0.898,1.192727273
"1718","1632.1",4.684545455,0.898,1.192727273
"1719","1632.1",4.684545455,0.898,1.192727273
"1720","1632.1",4.684545455,0.898,1.192727273
"1721","1632.1",4.684545455,0.898,1.192727273
"1722","1632.1",4.684545455,0.898,1.192727273
"1723","1632.1",4.684545455,0.898,1.192727273
"1724","1632.1",4.684545455,0.898,1.192727273
"1725","1632.1",4.684545455,0.898,1.192727273
"1726","1632.1",4.684545455,0.898,1.192727273
"1727","1632.1",4.684545455,0.898,1.192727273
"1728","1632.1",4.684545455,0.898,1.192727273
"1729","1632.1",4.684545455,0.898,1.192727273
"1730","1632.1",4.684545455,0.898,1.192727273
"1731","1632.1",4.684545455,0.898,1.192727273
"1732","1632.1",4.684545455,0.898,1.192727273
"1733","1632.1",4.684545455,0.898,1.192727273
"1734","1632.1",4.684545455,0.898,1.192727273
"1735","1632.1",4.684545455,0.898,1.192727273
"1736","1632.1",4.684545455,0.898,1.192727273
"1737","1632.1",4.684545455,0.898,1.192727273
"1738","1632.1",4.684545455,0.898,1.192727273
"1739","1632.1",4.684545455,0.898,1.192727273
"1740","1632.1",4.684545455,0.898,1.192727273
"1741","1632.1",4.684545455,0.898,1.192727273
"1742","1632.1",4.684545455,0.898,1.192727273
"1743","1632.1",4.684545455,0.898,1.192727273
"1744","1632.1",4.684545455,0.898,1.192727273
"1745","1632.1",4.684545455,0.898,1.192727273
"1746","1632.1",4.684545455,0.898,1.192727273
"1747","1632.1",4.684545455,0.898,1.192727273
"1748","1632.1",4.684545455,0.898,1.192727273
"1749","1632.1",14,1.453333333,1.483333333
"1750","1632.1",14,1.453333333,1.483333333
"1751","1632.1",14,1.453333333,1.483333333
"1752","1632.1",4.409,1.227,1.222
"1753","1632.1",4.409,1.227,1.222
"1754","1632.1",4.409,1.227,1.222
"1755","1632.1",4.409,1.227,1.222
"1756","1632.1",4.409,1.227,1.222
"1757","1632.1",4.409,1.227,1.222
"1758","1632.1",4.409,1.227,1.222
"1759","1632.1",4.409,1.227,1.222
"1760","1632.1",4.409,1.227,1.222
"1761","1632.1",4.409,1.227,1.222
"1762","1632.1",4.409,1.227,1.222
"1763","1632.1",4.409,1.227,1.222
"1764","1632.1",4.409,1.227,1.222
"1765","1632.1",4.409,1.227,1.222
"1766","1632.1",4.409,1.227,1.222
"1767","1632.1",4.409,1.227,1.222
"1768","1632.1",4.409,1.227,1.222
"1769","1632.1",4.409,1.227,1.222
"1770","1632.1",4.409,1.227,1.222
"1771","1632.1",4.409,1.227,1.222
"1772","1632.1",4.409,1.227,1.222
"1773","1632.1",4.409,1.227,1.222
"1774","1632.1",4.409,1.227,1.222
"1775","1632.1",4.409,1.227,1.222
"1776","1632.1",4.409,1.227,1.222
"1777","1632.1",4.409,1.227,1.222
"1778","1632.1",4.409,1.227,1.222
"1779","1632.1",4.409,1.227,1.222
"1780","1632.1",4.409,1.227,1.222
"1781","1632.1",4.409,1.227,1.222
"1782","1632.1",4.409,1.227,1.222
"1783","1632.1",4.409,1.227,1.222
"1784","1632.1",4.409,1.227,1.222
"1785","1632.1",4.409,1.227,1.222
"1786","1632.1",4.409,1.227,1.222
"1787","1632.1",4.409,1.227,1.222
"1788","1632.1",4.409,1.227,1.222
"1789","1632.1",4.409,1.227,1.222
"1790","1632.1",4.409,1.227,1.222
"1791","1632.1",4.409,1.227,1.222
"1792","1632.1",4.409,1.227,1.222
"1793","1632.1",4.409,1.227,1.222
"1794","1632.1",4.409,1.227,1.222
"1795","1632.1",4.409,1.227,1.222
"1796","1632.1",4.409,1.227,1.222
"1797","1632.1",4.409,1.227,1.222
"1798","1632.1",4.409,1.227,1.222
"1799","1632.1",4.409,1.227,1.222
"1800","1632.1",4.409,1.227,1.222
"1801","1632.1",4.409,1.227,1.222
"1802","1632.1",4.409,1.227,1.222
"1803","1632.1",4.409,1.227,1.222
"1804","1632.1",4.409,1.227,1.222
"1805","1632.1",4.409,1.227,1.222
"1806","1632.1",4.409,1.227,1.222
"1807","1632.1",4.409,1.227,1.222
"1808","1632.1",4.409,1.227,1.222
"1809","1632.1",4.409,1.227,1.222
"1810","1632.1",4.409,1.227,1.222
"1811","1632.1",4.409,1.227,1.222
"1812","1632.1",4.409,1.227,1.222
"1813","1632.1",4.409,1.227,1.222
"1814","1632.1",4.409,1.227,1.222
"1815","1632.1",4.409,1.227,1.222
"1816","1632.1",4.409,1.227,1.222
"1817","1632.1",4.409,1.227,1.222
"1818","1632.1",4.409,1.227,1.222
"1819","1632.1",4.409,1.227,1.222
"1820","1632.1",4.409,1.227,1.222
"1821","1632.1",4.409,1.227,1.222
"1822","1632.1",4.409,1.227,1.222
"1823","1632.1",4.409,1.227,1.222
"1824","1632.1",4.409,1.227,1.222
"1825","1632.1",4.409,1.227,1.222
"1826","1632.1",4.409,1.227,1.222
"1827","1632.1",4.409,1.227,1.222
"1828","1632.1",4.409,1.227,1.222
"1829","1632.1",4.409,1.227,1.222
"1830","1632.1",4.409,1.227,1.222
"1831","1632.1",4.409,1.227,1.222
"1832","1632.1",4.409,1.227,1.222
"1833","1632.1",4.409,1.227,1.222
"1834","1632.1",4.409,1.227,1.222
"1835","1632.1",4.409,1.227,1.222
"1836","1632.1",4.409,1.227,1.222
"1837","1632.1",4.409,1.227,1.222
"1838","1632.1",4.409,1.227,1.222
"1839","1632.1",4.409,1.227,1.222
"1840","1632.1",4.409,1.227,1.222
"1841","1632.1",4.409,1.227,1.222
"1842","1632.1",4.409,1.227,1.222
"1843","1632.1",4.409,1.227,1.222
"1844","1632.1",4.409,1.227,1.222
"1845","1632.1",4.409,1.227,1.222
"1846","1632.1",4.409,1.227,1.222
"1847","1632.1",4.409,1.227,1.222
"1848","1632.1",4.409,1.227,1.222
"1849","1632.1",4.409,1.227,1.222
"1850","1632.1",4.409,1.227,1.222
"1851","1632.1",4.409,1.227,1.222
"1852","1632.1",4.409,1.227,1.222
"1853","1632.1",4.409,1.227,1.222
"1854","1632.1",4.409,1.227,1.222
"1855","1632.1",4.409,1.227,1.222
"1856","1632.1",4.409,1.227,1.222
"1857","1632.1",4.409,1.227,1.222
"1858","1632.1",4.409,1.227,1.222
"1859","1632.1",4.409,1.227,1.222
"1860","1632.1",4.409,1.227,1.222
"1861","1632.1",4.409,1.227,1.222
"1862","1632.1",4.409,1.227,1.222
"1863","1632.1",4.409,1.227,1.222
"1864","1632.1",4.409,1.227,1.222
"1865","1632.1",4.409,1.227,1.222
"1866","1632.1",4.409,1.227,1.222
"1867","1632.1",4.409,1.227,1.222
"1868","1632.1",4.409,1.227,1.222
"1869","1632.1",4.409,1.227,1.222
"1870","1632.1",4.409,1.227,1.222
"1871","1632.1",4.409,1.227,1.222
"1872","1632.1",4.409,1.227,1.222
"1873","1632.1",4.409,1.227,1.222
"1874","1632.1",4.409,1.227,1.222
"1875","1632.1",4.409,1.227,1.222
"1876","1632.1",4.409,1.227,1.222
"1877","1632.1",4.409,1.227,1.222
"1878","1632.1",4.409,1.227,1.222
"1879","1632.1",4.409,1.227,1.222
"1880","1632.1",4.409,1.227,1.222
"1881","1632.1",4.409,1.227,1.222
"1882","1632.1",4.409,1.227,1.222
"1883","1632.1",4.409,1.227,1.222
"1884","1632.1",4.409,1.227,1.222
"1885","1632.1",4.409,1.227,1.222
"1886","1632.1",4.409,1.227,1.222
"1887","1632.1",4.409,1.227,1.222
"1888","1632.1",4.409,1.227,1.222
"1889","1632.1",4.409,1.227,1.222
"1890","1632.1",4.409,1.227,1.222
"1891","1632.1",4.409,1.227,1.222
"1892","1632.1",4.409,1.227,1.222
"1893","1632.1",4.409,1.227,1.222
"1894","1632.1",4.409,1.227,1.222
"1895","1632.1",4.409,1.227,1.222
"1896","1632.1",4.409,1.227,1.222
"1897","1632.1",4.409,1.227,1.222
"1898","1632.1",4.409,1.227,1.222
"1899","1632.1",4.409,1.227,1.222
"1900","1632.1",4.409,1.227,1.222
"1901","1632.1",4.409,1.227,1.222
"1902","1632.1",4.409,1.227,1.222
"1903","1632.1",4.409,1.227,1.222
"1904","1632.1",4.409,1.227,1.222
"1905","1632.1",4.409,1.227,1.222
"1906","1632.1",4.409,1.227,1.222
"1907","1632.1",4.409,1.227,1.222
"1908","1632.1",4.409,1.227,1.222
"1909","1632.1",4.409,1.227,1.222
"1910","1632.1",4.409,1.227,1.222
"1911","1632.1",4.409,1.227,1.222
"1912","1632.1",4.409,1.227,1.222
"1913","1632.1",4.409,1.227,1.222
"1914","1632.1",4.409,1.227,1.222
"1915","1632.1",4.409,1.227,1.222
"1916","1632.1",4.409,1.227,1.222
"1917","1632.1",4.409,1.227,1.222
"1918","1632.1",4.409,1.227,1.222
"1919","1632.1",4.409,1.227,1.222
"1920","1632.1",4.409,1.227,1.222
"1921","1632.1",4.409,1.227,1.222
"1922","1632.1",4.409,1.227,1.222
"1923","1632.1",4.409,1.227,1.222
"1924","1632.1",4.409,1.227,1.222
"1925","1632.1",4.409,1.227,1.222
"1926","1632.1",4.409,1.227,1.222
"1927","1632.1",4.409,1.227,1.222
"1928","1632.1",4.409,1.227,1.222
"1929","1632.1",4.409,1.227,1.222
"1930","1632.1",4.409,1.227,1.222
"1931","1632.1",4.409,1.227,1.222
"1932","1632.1",4.409,1.227,1.222
"1933","1632.1",4.409,1.227,1.222
"1934","1632.1",4.409,1.227,1.222
"1935","1632.1",4.409,1.227,1.222
"1936","1632.1",4.409,1.227,1.222
"1937","1632.1",4.409,1.227,1.222
"1938","1632.1",4.409,1.227,1.222
"1939","1632.1",4.409,1.227,1.222
"1940","1632.1",4.409,1.227,1.222
"1941","1632.1",4.409,1.227,1.222
"1942","1632.1",4.409,1.227,1.222
"1943","1632.1",4.409,1.227,1.222
"1944","1632.1",4.409,1.227,1.222
"1945","1632.1",4.409,1.227,1.222
"1946","1632.1",4.409,1.227,1.222
"1947","1632.1",4.409,1.227,1.222
"1948","1632.1",4.409,1.227,1.222
"1949","1632.1",4.409,1.227,1.222
"1950","1632.1",4.409,1.227,1.222
"1951","1632.1",4.409,1.227,1.222
"1952","1632.1",4.409,1.227,1.222
"1953","1632.1",4.409,1.227,1.222
"1954","1632.1",4.409,1.227,1.222
"1955","1632.1",4.409,1.227,1.222
"1956","1632.1",4.409,1.227,1.222
"1957","1632.1",4.409,1.227,1.222
"1958","1632.1",4.409,1.227,1.222
"1959","1632.1",4.409,1.227,1.222
"1960","1632.1",4.409,1.227,1.222
"1961","1632.1",4.409,1.227,1.222
"1962","1632.1",4.409,1.227,1.222
"1963","1632.1",4.409,1.227,1.222
"1964","1632.1",4.409,1.227,1.222
"1965","1632.1",4.409,1.227,1.222
"1966","1632.1",4.409,1.227,1.222
"1967","1632.1",4.409,1.227,1.222
"1968","1632.1",4.409,1.227,1.222
"1969","1632.1",8.042,1.52,2.115
"1970","1632.1",8.042,1.52,2.115
"1971","1632.1",8.042,1.52,2.115
"1972","1632.1",8.042,1.52,2.115
"1973","1632.1",8.042,1.52,2.115
"1974","1632.1",8.042,1.52,2.115
"1975","1632.1",8.042,1.52,2.115
"1976","1632.1",8.042,1.52,2.115
"1977","1632.1",8.042,1.52,2.115
"1978","1632.1",8.042,1.52,2.115
"1979","1632.1",8.042,1.52,2.115
"1980","1632.1",7.562,1.994,1.97
"1981","1632.1",7.562,1.994,1.97
"1982","1632.1",4.43,0.795,1.275
"1983","1632.1",4.43,0.795,1.275
"1984","1632.1",4.43,0.795,1.275
"1985","1632.1",6.79,1.45,1.855
"1986","1632.2",2.715,0.885,0.52
"1987","1632.2",7.67,2.218333333,2.001666667
"1988","1632.2",7.67,2.218333333,2.001666667
"1989","1632.2",7.67,2.218333333,2.001666667
"1990","1632.2",11.534,4.776,3.594
"1991","1632.2",11.534,4.776,3.594
"1992","1632.2",12.062,4.696,3.66
"1993","1632.2",12.062,4.696,3.66
"1994","1632.2",10.635,2.45,3.285
"1995","1632.2",10.635,2.45,3.285
"1996","1632.2",10.32071429,3.410714286,3.042857143
"1997","1632.2",10.32071429,3.410714286,3.042857143
"1998","1632.2",10.32071429,3.410714286,3.042857143
"1999","1632.2",10.32071429,3.410714286,3.042857143
"2000","1632.2",3.905,1.013333333,1.225
"2001","1632.2",3.905,1.013333333,1.225
"2002","1632.2",3.905,1.013333333,1.225
"2003","1632.2",3.905,1.013333333,1.225
"2004","1632.2",3.905,1.013333333,1.225
"2005","1632.2",3.905,1.013333333,1.225
"2006","1632.2",3.905,1.013333333,1.225
"2007","1632.2",3.905,1.013333333,1.225
"2008","1632.2",3.905,1.013333333,1.225
"2009","1632.2",3.905,1.013333333,1.225
"2010","1632.2",3.905,1.013333333,1.225
"2011","1632.2",3.905,1.013333333,1.225
"2012","1632.2",3.905,1.013333333,1.225
"2013","1632.2",3.905,1.013333333,1.225
"2014","1632.2",3.905,1.013333333,1.225
"2015","1632.2",6.26875,1.480625,1.644375
"2016","1632.2",6.26875,1.480625,1.644375
"2017","1632.2",6.26875,1.480625,1.644375
"2018","1632.2",6.26875,1.480625,1.644375
"2019","1632.2",6.26875,1.480625,1.644375
"2020","1632.2",4.47,0,1.24
"2021","1632.2",11.815,3.33,4.025
"2022","1632.2",9.07,2.226744186,2.848604651
"2023","1632.2",9.07,2.226744186,2.848604651
"2024","1632.2",9.07,2.226744186,2.848604651
"2025","1632.2",9.07,2.226744186,2.848604651
"2026","1632.2",9.07,2.226744186,2.848604651
"2027","1632.2",9.07,2.226744186,2.848604651
"2028","1632.2",9.07,2.226744186,2.848604651
"2029","1632.2",9.07,2.226744186,2.848604651
"2030","1632.2",9.07,2.226744186,2.848604651
"2031","1632.2",9.07,2.226744186,2.848604651
"2032","1632.2",9.07,2.226744186,2.848604651
"2033","1632.2",9.07,2.226744186,2.848604651
"2034","1632.2",9.07,2.226744186,2.848604651
"2035","1632.2",9.07,2.226744186,2.848604651
"2036","1632.2",9.07,2.226744186,2.848604651
"2037","1632.2",9.07,2.226744186,2.848604651
"2038","1632.2",9.07,2.226744186,2.848604651
"2039","1632.2",9.07,2.226744186,2.848604651
"2040","1632.2",9.07,2.226744186,2.848604651
"2041","1632.2",9.07,2.226744186,2.848604651
"2042","1632.2",6.44,1.78,1.56
"2043","1632.2",4.837222222,1.598333333,0.861666667
"2044","1632.2",4.837222222,1.598333333,0.861666667
"2045","1632.2",4.837222222,1.598333333,0.861666667
"2046","1632.2",4.837222222,1.598333333,0.861666667
"2047","1632.2",4.837222222,1.598333333,0.861666667
"2048","1632.2",4.837222222,1.598333333,0.861666667
"2049","1632.2",4.837222222,1.598333333,0.861666667
"2050","1632.2",4.837222222,1.598333333,0.861666667
"2051","1632.2",4.837222222,1.598333333,0.861666667
"2052","1632.2",4.837222222,1.598333333,0.861666667
"2053","1632.2",4.837222222,1.598333333,0.861666667
"2054","1632.2",4.837222222,1.598333333,0.861666667
"2055","1632.2",8.838,1.5825,2.58
"2056","1632.2",14.10666667,3.55125,4.897777778
"2057","1632.2",14.10666667,3.55125,4.897777778
"2058","1632.2",10.512,1.658,3.136
"2059","1632.2",8.645,2.71,2.241666667
"2060","1632.2",8.63,1.44,2
"2061","1632.2",5.45,1.51,1.49
"2062","1632.2",7.35,2.303333333,1.913333333
"2063","1632.2",7.1225,2.384285714,1.825
"2064","1632.2",7.1225,2.384285714,1.825
"2065","1632.2",7.1225,2.384285714,1.825
"2066","1632.2",7.1225,2.384285714,1.825
"2067","1632.2",4.715,2.016666667,0.956666667
"2068","1632.2",4.715,2.016666667,0.956666667
"2069","1632.2",4.022,1.2155,1.289
"2070","1632.2",4.022,1.2155,1.289
"2071","1632.2",4.022,1.2155,1.289
"2072","1632.2",4.022,1.2155,1.289
"2073","1632.2",4.022,1.2155,1.289
"2074","1632.2",4.022,1.2155,1.289
"2075","1632.2",4.022,1.2155,1.289
"2076","1632.2",4.022,1.2155,1.289
"2077","1632.2",4.022,1.2155,1.289
"2078","1632.2",4.022,1.2155,1.289
"2079","1632.2",4.022,1.2155,1.289
"2080","1632.2",4.022,1.2155,1.289
"2081","1632.2",4.022,1.2155,1.289
"2082","1632.2",4.022,1.2155,1.289
"2083","1632.2",4.022,1.2155,1.289
"2084","1632.2",4.022,1.2155,1.289
"2085","1632.2",4.022,1.2155,1.289
"2086","1632.2",4.022,1.2155,1.289
"2087","1632.2",4.022,1.2155,1.289
"2088","1632.2",4.022,1.2155,1.289
"2089","1632.2",4.022,1.2155,1.289
"2090","1632.2",4.022,1.2155,1.289
"2091","1632.2",4.022,1.2155,1.289
"2092","1632.2",4.022,1.2155,1.289
"2093","1632.2",4.022,1.2155,1.289
"2094","1632.2",4.022,1.2155,1.289
"2095","1632.2",4.022,1.2155,1.289
"2096","1632.2",4.022,1.2155,1.289
"2097","1632.2",4.022,1.2155,1.289
"2098","1632.2",4.022,1.2155,1.289
"2099","1632.2",4.022,1.2155,1.289
"2100","1632.2",4.022,1.2155,1.289
"2101","1632.2",4.022,1.2155,1.289
"2102","1632.2",4.022,1.2155,1.289
"2103","1632.2",4.022,1.2155,1.289
"2104","1632.2",4.022,1.2155,1.289
"2105","1632.2",4.022,1.2155,1.289
"2106","1632.2",4.022,1.2155,1.289
"2107","1632.2",4.022,1.2155,1.289
"2108","1632.2",4.022,1.2155,1.289
"2109","1632.2",4.022,1.2155,1.289
"2110","1632.2",4.022,1.2155,1.289
"2111","1632.2",4.022,1.2155,1.289
"2112","1632.2",4.022,1.2155,1.289
"2113","1632.2",4.022,1.2155,1.289
"2114","1632.2",4.022,1.2155,1.289
"2115","1632.2",4.022,1.2155,1.289
"2116","1632.2",4.022,1.2155,1.289
"2117","1632.2",4.022,1.2155,1.289
"2118","1632.2",4.022,1.2155,1.289
"2119","1632.2",4.022,1.2155,1.289
"2120","1632.2",4.022,1.2155,1.289
"2121","1632.2",4.022,1.2155,1.289
"2122","1632.2",4.022,1.2155,1.289
"2123","1632.2",4.022,1.2155,1.289
"2124","1632.2",4.022,1.2155,1.289
"2125","1632.2",4.022,1.2155,1.289
"2126","1632.2",4.022,1.2155,1.289
"2127","1632.2",4.022,1.2155,1.289
"2128","1632.2",4.022,1.2155,1.289
"2129","1632.2",4.022,1.2155,1.289
"2130","1632.2",4.022,1.2155,1.289
"2131","1632.2",4.022,1.2155,1.289
"2132","1632.2",4.022,1.2155,1.289
"2133","1632.2",4.022,1.2155,1.289
"2134","1632.2",4.022,1.2155,1.289
"2135","1632.2",4.022,1.2155,1.289
"2136","1632.2",4.022,1.2155,1.289
"2137","1632.2",4.022,1.2155,1.289
"2138","1632.2",4.022,1.2155,1.289
"2139","1632.2",4.022,1.2155,1.289
"2140","1632.2",4.022,1.2155,1.289
"2141","1632.2",4.022,1.2155,1.289
"2142","1632.2",4.022,1.2155,1.289
"2143","1632.2",4.022,1.2155,1.289
"2144","1632.2",4.022,1.2155,1.289
"2145","1632.2",4.022,1.2155,1.289
"2146","1632.2",4.022,1.2155,1.289
"2147","1632.2",4.022,1.2155,1.289
"2148","1632.2",4.022,1.2155,1.289
"2149","1632.2",4.022,1.2155,1.289
"2150","1632.2",4.022,1.2155,1.289
"2151","1632.2",4.022,1.2155,1.289
"2152","1632.2",4.022,1.2155,1.289
"2153","1632.2",4.022,1.2155,1.289
"2154","1632.2",4.022,1.2155,1.289
"2155","1632.2",4.022,1.2155,1.289
"2156","1632.2",4.022,1.2155,1.289
"2157","1632.2",4.022,1.2155,1.289
"2158","1632.2",4.022,1.2155,1.289
"2159","1632.2",4.022,1.2155,1.289
"2160","1632.2",4.022,1.2155,1.289
"2161","1632.2",4.022,1.2155,1.289
"2162","1632.2",4.022,1.2155,1.289
"2163","1632.2",4.022,1.2155,1.289
"2164","1632.2",4.022,1.2155,1.289
"2165","1632.2",4.022,1.2155,1.289
"2166","1632.2",4.022,1.2155,1.289
"2167","1632.2",4.022,1.2155,1.289
"2168","1632.2",4.022,1.2155,1.289
"2169","1632.2",4.022,1.2155,1.289
"2170","1632.2",4.022,1.2155,1.289
"2171","1632.2",4.022,1.2155,1.289
"2172","1632.2",4.022,1.2155,1.289
"2173","1632.2",4.022,1.2155,1.289
"2174","1632.2",4.022,1.2155,1.289
"2175","1632.2",4.022,1.2155,1.289
"2176","1632.2",4.022,1.2155,1.289
"2177","1632.2",4.022,1.2155,1.289
"2178","1632.2",4.022,1.2155,1.289
"2179","1632.2",4.022,1.2155,1.289
"2180","1632.2",4.022,1.2155,1.289
"2181","1632.2",4.022,1.2155,1.289
"2182","1632.2",4.022,1.2155,1.289
"2183","1632.2",4.022,1.2155,1.289
"2184","1632.2",6.69,1.12,1.74
"2185","1632.2",9.2,2.655,2.735
"2186","1632.2",9.05,1.725,2.635
"2187","1632.2",7.259782609,1.35047619,2.069782609
"2188","1632.2",7.259782609,1.35047619,2.069782609
"2189","1632.2",7.259782609,1.35047619,2.069782609
"2190","1632.2",7.259782609,1.35047619,2.069782609
"2191","1632.2",7.259782609,1.35047619,2.069782609
"2192","1632.2",7.259782609,1.35047619,2.069782609
"2193","1632.2",7.259782609,1.35047619,2.069782609
"2194","1632.2",7.259782609,1.35047619,2.069782609
"2195","1632.2",7.259782609,1.35047619,2.069782609
"2196","1632.2",7.259782609,1.35047619,2.069782609
"2197","1632.2",7.259782609,1.35047619,2.069782609
"2198","1632.2",7.259782609,1.35047619,2.069782609
"2199","1632.2",7.259782609,1.35047619,2.069782609
"2200","1632.2",7.259782609,1.35047619,2.069782609
"2201","1632.2",7.259782609,1.35047619,2.069782609
"2202","1632.2",9.858421053,0,2.595789474
"2203","1632.2",9.858421053,0,2.595789474
"2204","1632.2",9.858421053,0,2.595789474
"2205","1632.2",9.858421053,0,2.595789474
"2206","1632.2",9.858421053,0,2.595789474
"2207","1632.2",5.16,0.77,1.29
"2208","1632.2",4.684545455,0.898,1.192727273
"2209","1632.2",4.684545455,0.898,1.192727273
"2210","1632.2",4.684545455,0.898,1.192727273
"2211","1632.2",4.684545455,0.898,1.192727273
"2212","1632.2",4.684545455,0.898,1.192727273
"2213","1632.2",4.684545455,0.898,1.192727273
"2214","1632.2",4.684545455,0.898,1.192727273
"2215","1632.2",4.684545455,0.898,1.192727273
"2216","1632.2",4.684545455,0.898,1.192727273
"2217","1632.2",4.684545455,0.898,1.192727273
"2218","1632.2",4.684545455,0.898,1.192727273
"2219","1632.2",4.684545455,0.898,1.192727273
"2220","1632.2",4.684545455,0.898,1.192727273
"2221","1632.2",4.684545455,0.898,1.192727273
"2222","1632.2",4.684545455,0.898,1.192727273
"2223","1632.2",4.684545455,0.898,1.192727273
"2224","1632.2",4.684545455,0.898,1.192727273
"2225","1632.2",4.684545455,0.898,1.192727273
"2226","1632.2",4.684545455,0.898,1.192727273
"2227","1632.2",4.684545455,0.898,1.192727273
"2228","1632.2",4.684545455,0.898,1.192727273
"2229","1632.2",4.684545455,0.898,1.192727273
"2230","1632.2",4.684545455,0.898,1.192727273
"2231","1632.2",4.684545455,0.898,1.192727273
"2232","1632.2",4.684545455,0.898,1.192727273
"2233","1632.2",4.684545455,0.898,1.192727273
"2234","1632.2",4.684545455,0.898,1.192727273
"2235","1632.2",4.684545455,0.898,1.192727273
