"","Transect","Display_size","Flower_diameter","Floral_depth","Petal_width","Petal_length","Stylus_length","Filament_length","Nectar_depth","Nectar_width","Stylus_position","Filament_position","Plant_height","Flower_inclination","Number_inflorescense","Number_flowers_per_inflo","color_s","color_m","color_l","color_lum"
"268","2080.2",24.6442857142857,24.6442857142857,10.8142857142857,13.4714285714286,12.2657142857143,6.31714285714286,8.30571428571429,0,0,6.31714285714286,8.30571428571429,136.142857142857,140,1,1,0.813808958741889,0.605170330298874,0.805164967830884,0.260294613397456
"269","2080.2",14.889,3.052,18.014,3.052,18.014,13.571,9.412,5.127,0.485,8.444,4.285,188.8,161.5,1,29.5,0.317956601914164,0.32343861647082,0.777287117194209,0.232995790112499
"270","2080.2",15.9571428571429,2.82142857142857,7.84285714285714,0.72,9.01285714285714,12.0628571428571,9.57428571428571,6.74571428571429,1.15,5.31714285714286,2.82857142857143,144.714285714286,162.857142857143,1,4,0.647203493032008,0.844309450592556,0.791245871288232,0.242951903714938
"271","2080.2",27.734,2.476,14.678,2.476,14.678,10.913,6.951,5.877,1.519,5.036,1.074,233.4,166,1,29.2,0.123079034412985,0.200101791915611,0.504243783863159,0.0957963325727814
"272","2080.2",16.741,3.179,11.13,3.179,11.13,10.871,8.617,11.13,1.945,-0.259,-2.513,139.2,170,1,6.1,0.611075730202067,0.757261359825304,0.562855382614152,0.104032426635315
"273","2080.2",15.7557142857143,15.7557142857143,5.18,8.05571428571429,7.12571428571429,2.38857142857143,4.32142857142857,0,0,2.38857142857143,4.32142857142857,62.5714285714286,149.285714285714,1,1,0.494183492713236,0.414977392982276,0.84669217245105,0.319264913338974
"274","2080.2",9.9,9.9,4.79,4.78,3.99,2.64,3.81,0,0,2.64,3.81,75,95,1,1,0.926203846902788,0.763948487111015,0.839646502713355,0.306432442153845
"275","2080.2",17.122,17.122,8.91,8.243,9.821,2.841,3.962,0,0,2.841,3.962,344.3,166,2.7,1,0.0544634749911131,0.0406560379521962,0.608926642060331,0.134982941151399
"276","2080.2",18.7957142857143,18.7957142857143,10.5557142857143,10.6771428571429,12.1514285714286,4.33,5.80428571428571,0,0,4.33,5.80428571428571,101.571428571429,166.428571428571,1,1,0.727524403155211,0.438058376135208,0.781230385412638,0.23336553758785
"277","2080.2",13.152,5.161,6.444,1.895,7.449,5.98,6.543,5.0794,1.464,0.9006,1.4636,73.8,130.5,5.2,1.1,0.485402229632297,0.685272285645448,0.578622707804821,0.106493617249395
"278","2080.2",11.47,11.47,5.02,4.84571428571429,9.64285714285714,4.18,3.72142857142857,5.02,2.46571428571429,-0.84,-1.29857142857143,51.5714285714286,25,1.28571428571429,1,0.847166967004088,0.643774608569839,0.812544486393019,0.271944933300227
"279","2080.3",8.42857142857143,3.62857142857143,1.89285714285714,1.09,1.44,1.38714285714286,1.74857142857143,1.89285714285714,0.634285714285714,-0.505714285714286,-0.144285714285714,47.8571428571429,147.142857142857,2,2.57142857142857,0.325741540008526,0.402958384203292,0.656059982952519,0.140065542928921
"280","2080.3",29.6123529411765,29.6123529411765,19.4676470588235,11.1264705882353,21.7541176470588,10.3194117647059,10.8282352941176,0,0,10.3194117647059,10.8282352941176,129.823529411765,163.529411764706,1,1,0.64154420629772,0.866324538652832,0.858953148481453,0.347181831086669
"281","2080.3",16.317,16.317,18.253,7.391,19.599,16.824,6.319,14.464,10.32,2.36,-8.145,152.7,73.5,1,1,0.648792861572816,0.803600226870886,0.549324678003039,0.0978018229255285
"282","2080.3",34.0442857142857,34.0442857142857,46.27,10.0514285714286,52.8914285714286,39.7185714285714,34.9314285714286,42.9057142857143,19.9357142857143,-3.18714285714286,-7.97428571428571,74.4285714285714,118.571428571429,1,1,0.559566934432621,0.722541592589698,0.487128740096046,0.0756478456590026
"283","2080.3",24.6442857142857,24.6442857142857,10.8142857142857,13.4714285714286,12.2657142857143,6.31714285714286,8.30571428571429,0,0,6.31714285714286,8.30571428571429,136.142857142857,140,1,1,0.813808958741889,0.605170330298874,0.805164967830884,0.260294613397456
"284","2080.3",29.6857142857143,21.5857142857143,7.43,6.40714285714286,12.1314285714286,10.1014285714286,7.79714285714286,0,0,10.1014285714286,7.79714285714286,235.571428571429,169.285714285714,1.28571428571429,1,0.928628517430293,0.796053270503192,0.851859574834946,0.327696569643651
"285","2080.3",27.734,2.476,14.678,2.476,14.678,10.913,6.951,5.877,1.519,5.036,1.074,233.4,166,1,29.2,0.123079034412985,0.200101791915611,0.504243783863159,0.0957963325727814
"286","2080.3",16.741,3.179,11.13,3.179,11.13,10.871,8.617,11.13,1.945,-0.259,-2.513,139.2,170,1,6.1,0.611075730202067,0.757261359825304,0.562855382614152,0.104032426635315
"287","2080.3",9.9,9.9,4.79,4.78,3.99,2.64,3.81,0,0,2.64,3.81,75,95,1,1,0.926203846902788,0.763948487111015,0.839646502713355,0.306432442153845
"288","2080.3",17.122,17.122,8.91,8.243,9.821,2.841,3.962,0,0,2.841,3.962,344.3,166,2.7,1,0.0544634749911131,0.0406560379521962,0.608926642060331,0.134982941151399
"289","2080.3",18.7957142857143,18.7957142857143,10.5557142857143,10.6771428571429,12.1514285714286,4.33,5.80428571428571,0,0,4.33,5.80428571428571,101.571428571429,166.428571428571,1,1,0.727524403155211,0.438058376135208,0.781230385412638,0.23336553758785
"290","2080.3",8.41428571428571,8.41428571428571,7.00142857142857,2.38285714285714,3.99428571428571,7.09142857142857,NA,5.30285714285714,1.70571428571429,1.78857142857143,NA,7.85714285714286,170.714285714286,1,1,0.489682748423481,0.812033511047689,0.6899878115858,0.170523796851691
"291","2080.3",17.993,17.993,18.049,7.491,21.252,14.268,20.377,15.222,3.315,-0.954,5.155,252.3,140,2.6,1,0.486371672189261,0.86627274499739,0.83234434288044,0.300624440248027
"292","2080.3",13.152,5.161,6.444,1.895,7.449,5.98,6.543,5.0794,1.464,0.9006,1.4636,73.8,130.5,5.2,1.1,0.485402229632297,0.685272285645448,0.578622707804821,0.106493617249395
"293","2080.3",16.21,5.259,7.383,3.563,8.958,4.862,5.288,3.899,1.185,0.963,1.389,81.7,171,1,12.1,0.224469553035741,0.671443295743963,0.704066221537325,0.173323457276137
"294","2080.3",5.92857142857143,5.92857142857143,4.57857142857143,5.92857142857143,4.57857142857143,4.78857142857143,2.96571428571429,4.57857142857143,2.05714285714286,0.21,-1.61285714285714,192,6.42857142857143,1.85714285714286,1,0.397147470009805,0.444794279210103,0.414605457631996,0.0607981708074574
"295","2080.3",306.9,14.792,9.927,4.705,9.324,3.062,4.303,9.927,14.792,-6.865,-5.624,763.6,146,7.4,7.7,0.302305823867488,0.263625323258396,0.686449604789624,0.168235460831373
"296","2283.1",39.9142857142857,8.65571428571429,19.3,8.10714285714286,12.2642857142857,6.70571428571429,8.70571428571429,7.59571428571429,7.63428571428571,-0.89,1.11,454.285714285714,85.7142857142857,16,1,NA,NA,NA,NA
"297","2283.1",13.4242857142857,7.13714285714286,4.34,2.64857142857143,5.01857142857143,1.98571428571429,2.43571428571429,3.36142857142857,0.952857142857143,-1.37571428571429,-0.925714285714286,57,175,2.71428571428571,1.42857142857143,0.513228067069208,0.85619425291757,0.843397844428662,0.316688090911331
"298","2283.1",41.6371428571429,20.2728571428571,22.3414285714286,7.65714285714286,23.4728571428571,21.6285714285714,10.6142857142857,16.2842857142857,11.1885714285714,5.34428571428571,-5.67,228.714285714286,19.2857142857143,3.71428571428571,1,0.310163098308137,0.720164646173235,0.518646278328788,0.0846645644753025
"299","2283.1",17.929,18.354,18.032,7.381,18.218,17.366,6.925,14.43,10.595,2.936,-7.505,154.5,73.5,1,1,0.444806974816149,0.628175156957655,0.319734339179483,0.0429681526603167
"300","2283.1",27.0585714285714,3,18.8128571428571,0.598571428571429,18.8371428571429,26.3014285714286,19.4071428571429,14.8171428571429,1.13714285714286,11.4842857142857,4.59,488,147,4.28571428571429,63.4285714285714,0.445854055932246,0.727438303407126,0.759693307583235,0.227441205789771
"301","2283.1",29.7785714285714,1.64571428571429,14.2942857142857,0.261428571428571,14.2942857142857,11.3414285714286,8.98857142857143,3.51428571428571,0.765714285714286,7.82714285714286,5.47428571428571,249,169.285714285714,1.14285714285714,34.5714285714286,0.534683027188191,0.304026327270707,0.497575846321124,0.0815733363377838
"302","2283.1",10.3,3.27428571428571,5.57428571428571,1.32428571428571,6.05142857142857,5.27571428571429,5.76714285714286,3.97142857142857,2.26,1.30428571428571,1.79571428571429,43.7142857142857,147.142857142857,1.28571428571429,1,0.419225233887176,0.621666025826867,0.629253854920618,0.140720569216721
"303","2283.1",10.1914285714286,10.1914285714286,10.3428571428571,4.01142857142857,10.33,6.87714285714286,7.92285714285714,6.34142857142857,6.20142857142857,0.535714285714286,1.58142857142857,91.1428571428571,169.285714285714,1,1,0.253103908803246,0.694264365054526,0.701056664850086,0.178255418434251
"304","2283.1",30.1342857142857,30.1342857142857,48.82,8.52,49.0214285714286,39.1528571428571,35.8685714285714,39.5657142857143,11.4,-0.412857142857143,-3.69714285714286,78.7142857142857,136.428571428571,1,1,0.423123969801422,0.659114354665643,0.390576734261604,0.0523181630337157
"305","2283.1",57.2714285714286,26.1271428571429,27.8385714285714,8.04142857142857,29.8885714285714,26.0285714285714,22.3471428571429,20.7657142857143,7.40428571428571,5.26285714285714,1.58142857142857,NA,NA,NA,NA,NA,NA,NA,NA
"306","2283.1",22.073,22.073,13.088,12.913,11.801,8.714,9.649,0,0,8.714,9.649,136.142857142857,140,1,1,0.863541312949835,0.64447392093243,0.83604846762135,0.301433532827271
"307","2283.1",33.78,2.38,18.921,0.361,18.92,14.966,11.898,6.28,0.803,8.686,5.618,243.6,172.5,1,25.6,0.635670202539896,0.38153607854838,0.768601499460404,0.225864762301397
"308","2283.1",24.4157142857143,3.19571428571429,1.12714285714286,1.01,1.38,0.797142857142857,1.75428571428571,0,0,0.797142857142857,1.75428571428571,211.142857142857,174.285714285714,1.28571428571429,93.7142857142857,NA,NA,NA,NA
"309","2283.1",15.623,8.032,4.363,3.092,3.661,2.155,2.825,3.227,0.819,-1.072,-0.402,152.7,135,2.3,5.1,0.291365902361885,0.728721984111595,0.563805321725614,0.100138954336563
"310","2283.1",21.5628571428571,21.5971428571429,10.3142857142857,8.66857142857143,13.3885714285714,8.23571428571429,7.18285714285714,0,0,8.23571428571429,7.18285714285714,145.142857142857,172.857142857143,1,1,0.520485126949112,0.876906385637587,0.884155046583335,0.393026634654943
"311","2283.1",14.91,14.91,6.05,7.13857142857143,7.40142857142857,2.76142857142857,3.85571428571429,0,0,2.76142857142857,3.85571428571429,145.142857142857,142.142857142857,1,1.85714285714286,0.315815108922304,0.192178663099608,0.760458574472436,0.232388675098979
"312","2283.1",11.9914285714286,11.9914285714286,5.21285714285714,5.65857142857143,5.55,3.47714285714286,3.71285714285714,0,0,3.47714285714286,3.71285714285714,93,160,3.42857142857143,3.42857142857143,0.0859452624732897,0.158390684298682,0.798732788449474,0.254546151509394
"313","2283.1",14.982,14.982,11.56,11.19,13.126,5.296,6.943,0,0,5.296,6.943,115.7,144.5,1,1,0.752825679176435,0.4344571550012,0.771625423403446,0.231800697305872
"314","2283.1",22.091,8.746,16.611,2.092,13.984,14.976,16.448,8.984,1.479,5.992,7.464,157,113,4.9,1.1,0.422492701826556,0.405568372709982,0.706721739001921,0.181454785974723
"315","2283.1",10.48125,2.86125,4.48125,1.43,7.449,5.98,6.543,5.0794,1.464,0.9006,1.4636,73.8,130.5,5.2,1.1,0.788737460753827,0.854112548445456,0.743338097285856,0.21547603279576
"316","2283.1",15.3685714285714,2.41714285714286,7.59714285714286,2.41714285714286,7.56,2.73428571428571,2.52428571428571,5.24285714285714,0.762857142857143,-2.50857142857143,-2.71857142857143,77.2857142857143,170.714285714286,1,29.1428571428571,0.0267616133179808,0.0915581926090445,0.400829540528087,0.0537413766419391
"317","2283.1",28.367,4.459,15.359,2.928,15.664,12.563,12.979,9.197,1.587,3.366,3.782,209.7,177,1,30.8,0.146615572473691,0.600585945451553,0.610152907383897,0.120070703116224
"318","2283.2",31.1428571428571,1.66714285714286,3.23857142857143,0.552857142857143,2.66142857142857,3.26714285714286,2.84,2.35142857142857,0.727142857142857,0.915714285714286,0.488571428571429,177.571428571429,171.428571428571,4.71428571428571,23.7142857142857,0.645181816257974,0.879001242750505,0.855874006059022,0.334611568872841
"319","2283.2",39.9142857142857,8.65571428571429,19.3,8.10714285714286,12.2642857142857,6.70571428571429,8.70571428571429,7.59571428571429,7.63428571428571,-0.89,1.11,454.285714285714,85.7142857142857,16,1,NA,NA,NA,NA
"320","2283.2",39.0685714285714,39.0685714285714,13.2071428571429,13.3657142857143,21.6157142857143,11.4728571428571,10.9271428571429,0,0,11.4728571428571,10.9271428571429,129.823529411765,163.529411764706,1,1,0.479051768579233,0.859709895757875,0.862632452373854,0.351020317444947
"321","2283.2",24.1985714285714,5.61857142857143,16.1871428571429,2.56,13.7171428571429,16.8285714285714,15.2214285714286,13.0042857142857,2.21571428571429,3.82428571428571,2.21714285714286,75.2857142857143,115.714285714286,4.57142857142857,4.57142857142857,0.562762851160196,0.603861604183632,0.421307908375304,0.0664018978923753
"322","2283.2",17.929,18.354,18.032,7.381,18.218,17.366,6.925,14.43,10.595,2.936,-7.505,154.5,73.5,1,1,0.444806974816149,0.628175156957655,0.319734339179483,0.0429681526603167
"323","2283.2",27.0585714285714,3,18.8128571428571,0.598571428571429,18.8371428571429,26.3014285714286,19.4071428571429,14.8171428571429,1.13714285714286,11.4842857142857,4.59,488,147,4.28571428571429,63.4285714285714,0.445854055932246,0.727438303407126,0.759693307583235,0.227441205789771
"324","2283.2",29.7785714285714,1.64571428571429,14.2942857142857,0.261428571428571,14.2942857142857,11.3414285714286,8.98857142857143,3.51428571428571,0.765714285714286,7.82714285714286,5.47428571428571,249,169.285714285714,1.14285714285714,34.5714285714286,0.534683027188191,0.304026327270707,0.497575846321124,0.0815733363377838
